	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
PF3D7_1429200	42	64	14	12	9	14	8	15	10	23	2	12	3	3	7	6	51	73	24	2	9	1	8	5	8	20	11	3	20	6	19	8	12	1	16	24	217	14	18	2	0	20	2
PF3D7_0800100	87	176	426	25	28	54	97	34	55	58	40	45	10	97	6	12	89	76	36	2	25	116	52	26	41	8	9	71	227	10	116	15	244	62	6	11	670	16	62	5	30	12	4
PF3D7_1416400	87	167	79	34	46	207	6	93	67	93	1	8	83	36	10	51	72	113	169	5	4	14	37	133	2	66	26	3	7	31	19	2	3	50	17	8	15	37	14	1	109	28	68
PF3D7_0516200	16461	47797	6650	8848	4377	3146	3903	8250	9038	14423	3699	5228	1038	10290	1295	416	7596	11799	6969	1400	2472	6798	13353	4488	3973	1483	5393	6180	15485	1453	7042	1623	12871	6148	1520	2474	34786	11054	2912	1293	26272	1694	12796
PF3D7_1029600	38088	72457	16044	11401	7163	6483	4393	21741	18631	38045	3972	4182	1890	32551	2634	432	17480	19803	13824	1300	1592	7394	35186	7510	2354	2493	7487	2462	14050	3840	7471	1558	8035	13751	3172	2250	28183	14627	6781	2176	43134	3465	16430
PF3D7_0517100	357	186	510	139	81	605	35	760	312	204	9	40	178	333	56	124	427	168	722	1	16	27	56	533	64	77	254	55	104	82	84	7	101	100	97	17	441	188	113	17	38	96	59
PF3D7_1125200	855	2072	414	194	71	19	154	65	221	441	70	131	6	195	24	11	129	93	59	33	106	226	492	28	302	6	13	271	671	15	390	42	496	34	35	74	2399	182	15	13	452	35	98
PF3D7_1114800	11	19	8	2	1	9	0	4	8	3	0	6	1	3	4	1	20	22	2	0	5	0	7	1	1	2	2	0	8	2	1	0	1	0	0	0	4	3	5	1	3	1	3
PF3D7_0520800	111	774	264	109	31	37	76	62	57	161	44	120	5	153	45	6	96	92	77	6	117	111	129	5	284	20	12	327	1279	18	606	107	376	19	16	174	2014	48	21	2	84	42	38
PF3D7_0805600	4305	10746	2924	1082	1160	3194	575	2165	2137	3472	498	763	857	3527	486	1274	2130	4820	2666	195	508	1333	3431	1968	552	835	1647	859	2348	474	1048	297	1414	2179	482	411	5264	1919	564	171	5526	994	2290
PF3D7_1320900	417	1814	180	166	32	24	102	65	185	384	47	68	8	161	10	0	96	87	46	7	64	92	389	20	82	5	16	99	425	9	127	24	136	34	5	48	662	88	17	9	509	18	99
PF3D7_1242600	187	1704	157	117	26	17	82	13	92	196	25	71	1	97	18	5	51	11	14	5	112	71	106	5	138	4	5	211	390	3	235	54	288	22	4	89	1230	31	6	4	400	22	18
PF3D7_0313500	738	1687	206	237	61	54	139	54	209	451	64	81	18	344	33	4	144	68	79	15	79	167	654	34	108	25	32	208	567	16	285	47	529	129	25	69	1664	125	15	5	766	39	152
PF3D7_1310700	449	27	297	14	417	1868	6	587	602	286	3	25	123	28	447	866	494	5600	175	5	13	51	39	353	13	100	251	2	333	71	9	5	1	358	35	3	9	42	169	26	12	195	29
PF3D7_1209900	16	32	20	8	7	9	6	15	5	12	5	13	0	0	9	7	32	41	12	0	7	6	4	3	9	10	5	5	27	8	19	7	0	2	4	18	168	5	10	0	1	7	0
PF3D7_1302400	6	16	11	10	1	7	0	9	5	3	1	3	9	6	1	3	17	9	11	0	2	3	7	9	0	3	3	0	4	2	2	1	1	3	2	0	4	4	4	0	5	6	9
PF3D7_1300100	80	399	161	32	22	108	30	129	107	96	28	88	17	181	11	8	36	50	85	0	9	45	96	28	77	1	38	100	169	5	120	25	605	76	18	36	473	42	42	10	113	31	20
PF3D7_1448000	5853	11756	3660	1976	592	1129	710	1868	3016	4300	331	758	531	4097	480	136	2043	2485	2829	277	655	1139	4009	1075	895	517	1302	916	2721	446	1506	357	2123	1705	284	510	6228	1930	357	138	4731	473	2856
PF3D7_0614200	1846	4519	964	623	241	197	264	573	784	1522	107	236	85	1299	134	9	806	796	698	126	155	389	1888	175	238	54	402	242	645	135	373	36	324	593	162	53	1263	834	136	59	2517	177	631
PF3D7_MIT01700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1221900	16585	19170	9677	3915	3439	5637	1687	8352	7940	8450	1106	4772	3709	8866	1250	3018	6045	8217	7326	573	3983	2738	9918	9260	6826	5171	6130	7170	12344	2736	3806	1825	6723	3615	760	2608	37450	6081	606	259	7677	5648	11341
PF3D7_0322900	12432	51620	12905	7298	3476	2430	3657	5666	8474	14319	2565	3451	1107	8894	1205	881	5383	9754	5478	942	2092	4970	14222	3638	3132	1234	3063	5929	13581	959	5059	1158	10125	4306	936	1693	30918	7594	1270	685	21006	1269	8482
PF3D7_0934100	2140	4021	1106	1114	324	248	452	574	1098	1473	152	369	25	1617	166	10	603	618	656	142	279	510	1786	101	387	59	238	486	1459	82	820	132	881	430	97	191	2972	639	113	53	1286	141	770
PF3D7_0918100	9563	22412	3059	2562	1377	952	1900	2106	4305	6863	607	679	265	6484	675	16	2705	3337	2412	315	363	1701	11573	601	884	133	951	1623	4657	278	1157	124	1904	1612	328	157	9236	2053	1135	159	10950	521	2764
PF3D7_1018100	28	31	10	6	1	1	1	3	15	19	0	2	0	24	2	0	8	10	6	0	0	3	5	3	1	3	3	1	1	2	1	0	0	4	2	1	5	6	5	1	5	4	2
PF3D7_1019400	7603	42741	5645	2664	1829	1846	1710	3729	4200	8545	1083	1668	446	5172	639	250	2895	4333	2235	489	1418	2198	9944	1594	1968	539	1582	3741	5910	348	2443	537	5094	2191	332	758	19444	3192	516	273	11367	879	4549
PF3D7_1211200	6937	10558	4264	2016	977	1635	633	2953	3433	4594	302	641	1053	5403	549	60	2439	3618	3033	237	486	1163	5149	2094	691	948	1529	781	2448	662	871	235	874	1713	400	352	3825	2592	263	125	4158	922	3796
PF3D7_0518300	573	7551	599	612	166	43	433	145	452	1421	345	496	2	542	114	14	238	364	125	52	352	574	1160	31	601	6	54	1133	2929	42	1435	297	2033	110	54	435	6303	352	69	43	2362	95	121
PF3D7_1023200	1833	7319	1330	624	255	146	390	295	897	1523	136	219	37	999	93	8	512	598	398	57	188	435	1740	110	265	39	105	445	1038	42	643	115	843	338	74	166	3236	456	80	52	1997	86	444
PF3D7_1222300	327	923	288	368	167	126	438	113	200	432	280	1900	8	192	204	63	198	319	174	14	1144	644	295	13	2526	22	31	2406	5228	74	5282	1694	6455	54	34	2579	21823	192	34	40	411	305	79
PF3D7_0518400	10	11	6	3	2	3	3	12	5	6	2	2	4	14	0	0	3	6	9	1	0	3	3	1	1	2	0	0	3	0	0	0	0	6	2	0	5	6	1	0	8	0	5
PF3D7_1009400	1474	2243	1919	711	264	353	242	739	790	1002	211	383	111	893	113	196	626	1122	895	158	131	445	838	308	132	138	365	193	950	186	283	90	380	458	184	110	1090	770	436	88	968	121	748
PF3D7_0630000	4	6	3	3	1	5	0	1	2	0	1	1	1	3	3	6	10	5	0	0	4	2	1	0	0	5	0	0	0	0	0	0	0	0	5	0	1	3	5	0	2	2	0
PF3D7_1320100	13	13	3	6	3	7	1	13	5	4	2	5	3	4	10	0	15	14	5	0	1	3	7	1	1	3	3	0	4	0	0	0	4	0	3	0	4	1	1	0	7	6	3
PF3D7_1100700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PF3D7_1302200	61	379	20	36	37	52	15	42	21	108	4	3	14	24	13	26	65	80	41	4	1	12	62	44	3	16	24	5	29	4	4	5	2	60	7	8	26	27	9	0	136	15	14
PF3D7_1221300	34	551	41	12	17	31	18	29	35	22	1	11	0	2	50	11	49	181	9	1	9	23	16	1	3	3	5	13	130	13	15	8	6	0	9	6	127	8	9	0	22	25	1
PF3D7_0616800	20	69	16	10	19	24	18	12	9	12	24	172	0	0	6	4	27	28	35	1	135	52	10	1	199	2	4	156	222	5	179	47	164	1	2	67	896	16	11	2	10	44	3
PF3D7_1429700	165	3950	291	306	101	17	219	109	226	679	112	215	22	429	53	17	123	286	117	42	137	319	1205	50	347	37	42	366	1348	21	578	98	781	104	49	126	2112	269	36	31	1824	71	167
PF3D7_1441700	4	4	9	2	2	2	3	3	1	4	0	0	1	0	0	0	7	4	2	0	1	0	1	0	0	3	0	0	4	0	0	0	0	1	1	0	4	0	3	0	0	2	0
PF3D7_0415300	920	2231	1292	763	295	327	360	693	790	682	155	296	102	800	82	37	419	768	675	145	71	574	718	229	142	83	363	142	401	88	307	59	388	462	107	79	698	773	268	65	757	115	863
PF3D7_0806800	19140	22242	15668	7113	5913	10931	2738	14639	13601	14145	1338	3325	3686	12559	2182	5511	8866	23492	14000	1589	1656	5119	11212	10937	2375	5530	9023	2332	7945	3589	4653	1350	6603	6460	2046	1915	16086	12648	1993	816	9405	3694	13720
PF3D7_1119300	5971	11101	2576	2075	948	692	611	1980	3401	4024	175	278	560	3759	471	143	2423	4231	2680	193	427	820	5252	2065	613	512	1159	589	1857	424	867	190	825	1387	228	267	4389	2040	177	93	5871	626	3033
PF3D7_0222900	2	5	12	1	4	2	11	4	7	1	0	8	1	0	0	0	7	27	1	0	1	0	4	7	1	1	1	5	0	0	1	1	48	0	0	0	1	3	1	0	10	4	1
PF3D7_0105800	26	13	28	6	19	14	4	12	30	8	6	4	0	1	56	13	34	138	12	0	1	4	11	2	2	2	1	1	113	7	2	0	0	1	8	1	6	6	6	0	1	25	0
PF3D7_0526600	233	195	135	43	93	83	14	77	111	80	18	33	1	12	47	13	190	264	96	8	10	30	32	4	40	46	40	126	191	32	600	87	759	12	44	131	559	35	69	8	2	39	2
PF3D7_1423800	5676	13836	4015	2043	804	1194	832	2006	3585	4934	297	384	424	3479	429	245	2072	2645	1853	237	424	997	5721	1110	698	421	879	705	2005	609	1026	249	2194	1511	241	339	8459	1846	251	87	6502	468	2226
PF3D7_0822100	583	1972	338	265	101	68	83	202	350	537	79	106	37	268	60	11	194	305	164	31	79	173	702	67	104	32	62	135	310	37	195	32	281	129	41	65	1017	274	42	21	945	41	244
PF3D7_0924100	158	2948	149	76	21	37	39	44	100	44	13	70	1	39	18	6	59	27	34	7	121	35	41	2	159	5	8	193	247	4	205	36	217	22	14	65	1205	21	10	5	179	29	22
PF3D7_0918400	78	74	150	45	40	67	11	149	30	116	6	21	28	160	16	20	86	78	255	3	6	7	39	55	5	9	57	5	59	41	40	3	11	45	29	9	20	114	31	10	9	24	58
PF3D7_1441000	347	1911	268	146	99	192	95	368	320	445	45	93	93	195	35	62	269	313	196	36	26	148	467	254	110	82	81	148	330	40	207	48	271	166	38	66	951	206	58	29	1065	87	212
PF3D7_1015100	1660	2440	775	335	166	388	160	571	897	708	34	111	212	946	104	68	633	835	629	33	82	142	1146	515	142	103	372	69	273	121	140	34	42	324	49	60	556	406	31	20	1216	235	754
PF3D7_0322400	1919	3886	1024	521	121	106	291	235	921	875	70	114	20	889	68	5	478	217	168	19	275	258	1155	66	321	28	68	215	895	25	414	61	437	72	34	105	1894	194	24	12	1260	104	192
PF3D7_0507500	347	93	170	84	339	1168	9	448	565	223	3	10	25	82	283	383	345	2513	195	6	16	42	69	85	13	53	107	4	231	64	41	5	6	194	24	8	46	153	50	24	15	119	46
PF3D7_0521100	11	22	1	1	1	1	2	5	5	2	0	7	0	0	1	1	13	11	11	3	0	0	2	1	1	4	2	1	1	2	0	0	3	1	2	0	1	9	4	0	2	4	0
PF3D7_1254400	2	6	4	0	0	3	0	2	2	0	0	3	0	5	0	1	2	7	3	0	13	0	7	0	2	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	4	0
PF3D7_1107400	52	37	8	21	18	99	2	377	43	27	20	14	4	32	10	6	177	126	143	2	11	15	17	31	6	20	38	3	27	111	10	5	3	24	26	4	37	90	13	7	16	47	86
PF3D7_0810800	21	1429	33	22	39	50	52	25	15	481	51	79	2	10	12	4	38	30	15	1	600	124	91	9	856	6	4	80	799	5	437	116	1176	2	4	175	5389	66	6	5	89	145	7
PF3D7_0830900	19	12	28	0	103	63	24	17	10	8	61	365	8	4	17	12	36	44	22	0	490	87	5	7	469	4	9	325	127	3	45	46	6	2	4	53	725	8	1	1	2	161	5
PF3D7_1438000	7182	26013	3621	2212	1384	1242	1033	2161	3814	5990	454	662	738	4529	550	181	2460	4110	2408	314	988	1464	6361	1745	1183	572	1206	1703	3593	469	2105	404	2841	1802	348	559	10796	2402	308	189	7152	632	3338
PF3D7_0937200	1805	5089	1305	1447	376	315	192	340	1328	1268	17	84	142	602	113	85	1894	1351	1513	99	84	573	1840	508	21	289	267	54	208	109	176	63	34	422	392	84	1448	534	133	7	2700	95	1853
PF3D7_0832100	7	8	7	4	7	3	3	6	5	3	0	4	0	0	5	2	4	43	0	0	0	0	1	0	1	3	2	1	1	0	0	0	2	0	3	0	1	4	3	0	2	4	0
PF3D7_1471800	5	12	2	5	2	5	2	7	2	8	1	2	1	1	5	0	9	11	3	2	3	0	13	1	0	4	2	0	1	1	1	0	2	2	1	0	11	7	1	1	5	4	2
PF3D7_1454200	2697	7015	1794	708	483	883	306	1372	1698	2166	187	415	767	2217	209	297	1338	1782	1370	112	339	555	2536	1360	489	568	1246	548	1100	380	594	236	655	1045	198	292	3215	1459	183	69	2490	531	1681
PF3D7_1348600	14	35	7	3	8	19	2	33	24	12	1	3	2	2	38	14	35	129	5	0	1	1	4	0	1	2	1	0	67	7	4	1	2	0	3	0	7	2	1	0	0	11	0
PF3D7_1203700	49560	98145	27077	15168	13140	23362	4991	38086	32666	40995	1841	3281	16353	35877	5616	16622	30791	73740	36170	2707	2699	8239	46200	54120	4098	19337	19271	4389	12220	7995	7345	2422	6390	17136	3282	3564	27828	27472	3007	1194	56196	18371	37613
PF3D7_1247300	1763	4433	1690	783	411	446	333	642	866	1521	151	231	92	1437	102	279	605	772	919	73	131	481	1640	279	104	117	328	279	975	113	436	59	332	1146	125	103	2061	574	236	127	2212	224	621
PF3D7_1113100	13251	32735	9151	3966	2783	4488	1542	6774	6935	11210	884	1912	3032	10382	1455	3095	6685	12875	7595	609	1389	2422	11309	8117	1747	3258	5546	2548	5351	1857	3650	667	3942	6244	1070	999	11729	7674	1523	522	14919	2880	7351
PF3D7_0928800	19	31	5	8	2	5	7	3	12	16	1	5	0	0	5	4	31	55	14	2	2	7	9	0	7	11	6	1	3	3	2	4	2	3	7	0	26	6	9	0	4	6	0
PF3D7_0601300	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PF3D7_1033200	160	444	334	947	552	579	205	656	129	360	849	4118	18	240	340	100	265	401	346	65	2454	934	486	49	3916	28	195	4376	2805	133	2990	1733	241	494	10	2454	19695	659	110	58	1019	800	322
PF3D7_0702500	1523	3003	5228	4909	3344	3431	1252	18279	777	1770	3912	20662	1130	2494	202	475	5018	859	7276	1406	14424	5846	5040	3475	21478	1064	8794	22273	27882	2260	8830	5583	16869	5816	44	7983	118651	15331	924	383	11021	5642	27826
PF3D7_1362200	1790	1922	1261	1254	232	224	382	609	650	918	215	691	37	1189	100	16	683	1068	819	150	231	736	850	109	482	57	322	338	1822	181	1053	232	1459	520	160	351	2569	828	160	78	944	100	1112
PF3D7_MIT00500	45	42	1	30	8	19	0	28	15	20	0	11	2	0	4	10	38	169	44	2	2	0	11	0	2	31	21	0	0	15	5	3	3	5	14	2	2	13	10	1	2	10	0
PF3D7_1113300	71	233	34	27	18	34	12	15	40	40	5	15	13	26	14	1	34	48	24	4	13	40	58	25	14	8	13	17	95	6	46	14	22	23	3	22	190	22	17	1	157	14	9
PF3D7_1138500	15386	14777	9688	4881	3890	8198	2058	10549	12968	9113	517	1248	3561	10203	1701	3599	10089	14275	11959	794	1072	2932	9745	10246	1760	5014	5316	1398	5047	2709	2920	1012	3249	4272	1127	1411	9371	6766	963	354	7868	4267	11887
PF3D7_1421900	11	7	5	2	10	9	1	10	9	7	2	3	1	7	45	4	33	119	3	1	1	2	3	1	3	6	3	1	98	14	5	0	2	0	3	1	11	3	5	0	2	18	0
PF3D7_1421200	7208	40080	4170	2738	1743	1153	1808	2858	4567	8607	924	1741	321	3611	425	185	2395	3284	2023	457	1230	2401	9098	1293	1710	322	901	3641	4505	246	2580	575	4603	1512	317	789	20151	3293	561	313	9930	656	3067
PF3D7_1443800	899	2955	467	337	126	95	177	122	335	759	28	88	18	502	50	8	225	222	132	25	134	165	768	46	193	13	74	241	647	26	227	49	260	107	20	55	1261	218	23	5	987	71	166
PF3D7_0100200	0	29	4	0	1	1	0	0	0	2	0	9	0	0	0	0	8	3	10	0	0	1	0	0	1	1	3	1	4	0	6	0	1	1	1	0	0	1	1	0	1	0	2
PF3D7_0406000	796	3089	512	314	95	85	168	190	313	664	78	183	8	453	66	14	221	334	136	46	146	218	672	35	214	12	85	305	802	25	402	58	446	136	24	110	1833	280	48	14	1145	80	210
PF3D7_1408300	1	6	1	1	1	1	0	0	1	2	0	0	0	2	0	0	0	0	5	0	0	2	0	0	0	1	0	0	2	0	0	1	0	0	1	0	2	0	4	0	1	0	0
PF3D7_0816300	115	1082	58	41	12	1	45	15	70	105	15	15	0	51	10	0	35	17	13	5	8	31	112	0	16	3	0	17	121	5	59	3	12	12	9	9	74	15	8	0	229	6	2
PF3D7_1352200	4359	9278	2234	969	681	1253	405	1710	2191	2857	229	472	663	2770	263	288	1918	2803	1499	128	363	651	3418	1770	483	629	1289	571	1313	347	757	187	1005	1292	138	235	4001	1717	182	89	3726	685	2563
PF3D7_1122100	17	8	27	1	2	10	1	3	6	4	1	5	3	12	4	2	14	6	7	0	1	1	6	4	0	5	4	3	3	1	1	0	1	1	7	2	9	4	4	0	1	6	0
PF3D7_1320200	111	51	201	70	28	140	9	178	96	108	6	30	43	52	40	37	152	102	240	2	5	35	32	115	9	33	41	3	50	61	27	7	3	48	35	20	54	77	54	17	9	26	40
PF3D7_0508200	17	11	3	1	10	5	1	8	3	10	4	3	0	0	10	1	26	32	12	0	2	7	6	0	5	6	1	1	19	1	10	7	3	1	5	8	97	9	5	2	0	5	0
PF3D7_1121600	36408	93874	21993	7132	9814	18620	4678	27122	19520	30623	2873	6423	7313	28792	3943	23240	16054	27874	16443	1278	3097	8366	28241	29176	5637	14757	11972	8770	15673	5580	8050	2958	9228	10809	2650	4252	56987	12564	6188	1119	50797	13767	18959
PF3D7_1231400	137	615	124	96	67	81	46	128	122	162	21	23	17	64	107	112	125	533	79	16	12	76	226	13	32	18	44	19	208	35	84	7	35	62	15	15	112	122	34	13	49	55	116
PF3D7_1216500	15	5	13	1	2	18	5	9	1	30	19	0	0	1	18	28	5	27	7	0	36	1	71	0	2	3	2	2	14	2	1	1	0	0	4	1	1	2	2	0	1	1	1
PF3D7_0532100	60642	110600	38982	23124	17288	15582	13482	25134	30181	70799	11177	26089	2086	50081	4959	5177	17026	27187	28790	3749	12281	19872	44946	8436	18564	2841	8491	17830	44298	4692	10643	3168	24118	20714	7507	4798	80240	21892	10024	3581	38659	5944	17193
PF3D7_1412500	965	1507	650	890	259	227	333	379	362	566	420	1318	25	483	78	21	299	273	248	62	970	647	423	136	1394	23	101	1349	3673	152	2606	682	2317	281	35	1005	10100	388	51	68	592	225	299
PF3D7_1322000	28	14	29	4	14	58	3	18	22	13	8	4	2	6	35	8	26	115	60	2	0	8	4	2	0	7	12	0	56	9	10	1	0	11	8	1	0	10	12	0	1	16	2
PF3D7_1002900	158	2197	252	175	36	81	98	247	96	310	67	25	69	365	40	10	42	82	53	31	21	119	531	148	53	52	14	93	302	8	117	34	125	262	51	52	573	229	88	29	454	61	364
PF3D7_1001200	5	42	8	2	0	14	5	12	3	5	6	23	4	13	4	1	15	16	5	0	21	17	1	3	31	0	10	65	27	0	59	2	67	7	0	5	189	1	5	0	6	14	0
PF3D7_1308100	5	4	1	2	2	4	1	6	4	3	2	1	0	1	7	1	6	20	5	0	4	4	0	0	2	2	3	2	4	1	4	4	2	1	3	2	35	0	2	2	2	0	1
PF3D7_0806300	99	88	69	37	30	26	5	60	44	33	5	27	4	39	43	15	111	335	64	12	0	10	26	19	3	21	27	1	54	33	13	2	9	22	30	1	8	24	41	2	7	29	5
PF3D7_1249300	3506	7506	2243	1162	682	548	731	909	1816	3312	187	346	123	1946	198	27	943	1426	909	89	345	691	3044	382	503	61	298	525	1486	131	723	129	938	603	132	225	3489	830	81	41	2384	259	898
PF3D7_1027000	37	48	85	15	11	47	5	33	22	46	6	13	11	38	7	13	47	32	64	4	0	3	24	24	12	12	23	8	13	8	8	0	35	9	10	1	75	19	17	4	9	16	3
PF3D7_0816000	5039	9363	3752	1673	880	988	775	1986	2759	3857	308	589	710	3802	530	410	2236	3784	2458	274	460	1138	5640	1613	672	625	1180	710	2124	413	1427	222	1144	1197	263	343	3189	2174	328	139	7752	657	2818
PF3D7_0318700	47	80	26	3	23	63	0	31	40	31	0	1	18	30	17	28	39	218	33	2	0	12	15	40	0	16	28	1	16	5	9	3	1	31	2	2	2	13	18	2	18	23	10
PF3D7_0910600	44	573	91	46	40	11	26	49	61	84	27	51	4	39	18	19	31	148	35	7	32	66	193	17	68	4	12	69	184	17	106	21	74	43	7	19	351	55	11	3	235	21	40
PF3D7_0104500	494	2195	343	230	42	43	193	79	260	490	42	57	8	267	36	2	142	78	67	13	65	176	759	14	133	15	16	148	379	11	194	36	213	50	13	39	952	105	16	4	999	32	165
PF3D7_1249600	13	420	26	39	7	10	18	11	13	64	6	5	1	12	14	6	15	38	13	8	3	14	99	0	16	3	6	6	27	5	20	10	37	8	5	26	115	12	4	1	86	8	2
PF3D7_0727800	1313	8003	1189	861	199	72	797	182	831	1616	303	1117	33	2114	299	24	312	852	233	74	654	786	1868	55	1062	34	41	973	3734	48	1922	381	2622	180	126	544	8171	571	134	49	2351	192	454
PF3D7_0504700	34	75	8	27	6	11	5	32	20	21	1	24	1	4	3	9	52	89	33	5	2	2	18	6	20	21	13	5	4	5	15	4	13	1	20	5	45	25	34	2	8	20	0
PF3D7_0402200	257	276	542	2667	1238	2299	180	9222	955	381	57	46	364	790	207	190	1224	1338	6440	518	28	1189	976	1165	68	3221	5561	3	144	2594	71	854	15	2850	100	1362	137	7720	592	72	1038	4576	23803
PF3D7_0305200	3578	5864	1957	909	351	581	459	706	1277	2131	93	177	276	2272	317	105	1120	1154	1204	107	404	479	3399	602	591	145	566	552	1365	173	726	127	718	421	95	175	3085	780	57	27	2339	319	1087
PF3D7_0607100	9	202	20	7	2	5	345	23	9	31	0	4	5	11	0	6	16	8	15	0	1	9	10	8	0	4	7	0	1	2	2	0	1	3	2	1	8	7	4	0	30	5	3
PF3D7_1338100	803	12190	834	1260	274	86	647	125	342	1731	369	548	8	706	220	32	212	492	124	84	525	695	2350	51	1202	13	28	1154	4422	61	1748	364	3206	68	71	584	7448	568	61	41	3416	132	333
PF3D7_0502800	395	1232	169	115	29	48	54	123	257	333	22	41	20	224	13	0	173	111	107	10	12	85	406	24	38	9	50	37	111	12	90	15	65	104	7	17	279	121	20	13	486	28	116
PF3D7_0705900	99	321	85	59	75	51	28	181	115	128	36	34	45	60	27	78	146	489	94	15	13	61	232	155	66	130	49	48	134	109	120	26	113	69	29	48	504	114	36	18	268	98	158
PF3D7_1407200	586	1135	187	154	81	252	78	194	201	347	30	119	53	330	36	37	194	317	128	9	102	65	408	99	207	34	114	174	288	20	128	29	120	101	18	40	814	124	16	10	388	70	223
PF3D7_0524900	1736	2956	1709	802	329	466	326	805	1179	1772	107	257	177	1530	133	84	1344	1210	1095	101	250	413	1414	517	414	96	269	418	1353	108	564	96	713	542	124	148	2309	722	130	44	1517	243	1052
PF3D7_1216400	4252	10084	2614	1917	1306	860	790	2546	2876	5550	383	472	762	3641	527	644	1986	4145	2795	230	326	1181	4928	2352	524	799	1460	773	2792	555	945	245	1677	1694	461	405	4567	2585	517	163	4378	733	2768
PF3D7_1132400	25	47	25	13	13	16	21	15	26	15	11	48	0	5	28	5	26	47	19	0	42	29	12	0	99	6	8	53	153	7	284	79	165	3	7	137	1518	7	5	0	10	19	0
PF3D7_0308700	59	17	402	7	44	223	9	116	97	63	3	10	3	23	76	42	54	353	20	6	3	5	11	2	2	7	17	3	124	22	7	1	1	14	11	3	5	1	40	1	3	29	1
PF3D7_1241200	4647	5691	1968	1221	417	784	405	1307	1755	2156	167	454	246	2860	216	49	1190	1134	1038	134	588	564	2412	471	724	160	747	654	1943	251	1079	211	1050	728	127	301	4366	996	120	60	2171	299	1694
PF3D7_0611100	4	5	5	3	2	3	0	2	0	3	1	2	0	0	1	0	8	9	1	0	0	1	3	0	0	4	0	0	10	0	1	1	0	0	5	0	2	0	1	0	0	1	0
PF3D7_1332000	662	1505	582	453	256	207	228	492	529	813	171	399	53	462	87	47	290	640	302	99	153	353	684	154	249	61	134	273	881	100	469	107	756	261	90	163	2237	405	177	70	1039	80	536
PF3D7_1124400	829	2012	205	217	185	257	143	365	354	644	69	71	109	640	62	14	319	514	345	42	65	157	578	208	101	73	187	80	300	67	132	28	139	314	49	44	486	327	64	28	739	95	449
PF3D7_0531200	3	5	10	1	1	7	0	1	1	2	0	1	0	1	4	1	11	14	3	0	1	1	32	0	21	3	2	1	9	0	6	3	1	0	4	3	39	3	5	0	0	6	0
PF3D7_0928000	5	270	9	9	11	3	19	5	10	20	11	23	3	5	16	3	3	17	2	0	12	11	28	1	24	2	1	57	96	0	41	11	93	1	2	16	525	11	2	0	18	4	4
PF3D7_0804300	810	1043	526	206	161	594	120	619	699	523	26	55	297	525	88	245	461	634	559	43	126	204	462	593	48	180	243	52	182	114	96	26	136	176	53	40	379	351	129	18	373	250	598
PF3D7_0617300	5	2	2	1	1	3	0	5	3	3	0	0	0	3	10	0	9	19	2	0	0	1	0	0	0	0	0	0	13	4	4	0	0	0	0	1	32	0	5	0	0	6	1
PF3D7_0526800	1401	8001	749	635	178	43	405	150	777	1102	171	361	14	712	79	14	360	192	98	28	391	396	1273	34	698	22	67	1279	2051	12	853	169	1463	185	39	247	6030	293	46	25	1773	95	204
PF3D7_1445600	7467	13621	6372	2543	2285	3759	929	5757	6187	6567	444	1140	2373	5848	1077	2976	4826	9428	7805	493	718	1827	7299	5605	1211	2717	3660	970	3083	1686	1750	563	1976	2824	847	784	7247	5389	898	332	7355	1980	7095
PF3D7_0424700	1686	532	11240	1200	862	2970	554	1521	1376	598	682	2287	264	940	156	454	1652	885	2369	47	3002	1097	291	699	2466	283	696	2550	6491	245	2078	992	4365	415	69	1510	13707	704	134	85	359	687	867
PF3D7_1131000	14	14	2	4	8	3	0	5	4	8	3	4	0	1	1	0	8	22	5	2	4	4	4	0	16	2	5	7	13	2	6	8	3	1	1	23	70	0	4	0	0	4	0
PF3D7_0632700	6	5	11	0	1	8	0	3	4	3	4	7	0	0	0	0	3	3	2	1	0	0	7	1	9	1	5	1	1	1	2	0	1	0	0	0	3	2	1	1	0	5	0
PF3D7_1461800	165	112	112	114	60	80	14	273	137	214	9	25	35	52	56	33	152	95	399	22	20	39	119	70	13	52	84	8	78	49	75	7	8	130	26	21	129	282	45	6	33	27	406
